,file,frame,person,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
2010,step_r_l.MOV,43,0,tensor(520.6190),tensor(367.6832),tensor(547.2546),tensor(337.3832),tensor(483.9351),tensor(342.8537),tensor(586.7884),tensor(363.2015),tensor(431.5219),tensor(379.1271),tensor(633.3153),tensor(553.4374),tensor(379.0573),tensor(561.2034),tensor(668.8497),tensor(802.6265),tensor(300.3054),tensor(810.2983),tensor(672.3322),tensor(1008.2902),tensor(276.5563),tensor(1034.0940),tensor(582.7703),tensor(965.9158),tensor(400.4528),tensor(967.5572),tensor(637.5677),tensor(1295.0830),tensor(357.2132),tensor(1297.3500),tensor(659.0268),tensor(1593.9840),tensor(286.7910),tensor(1601.5909)
2011,step_r_l.MOV,44,0,tensor(543.6744),tensor(371.7288),tensor(568.9799),tensor(343.0113),tensor(507.9716),tensor(346.2999),tensor(602.0311),tensor(368.8524),tensor(451.3408),tensor(379.1993),tensor(648.7303),tensor(555.7198),tensor(395.5836),tensor(558.6253),tensor(690.7954),tensor(803.4604),tensor(320.1503),tensor(804.7029),tensor(692.3509),tensor(1012.6732),tensor(296.8608),tensor(1032.9415),tensor(608.7246),tensor(969.4803),tensor(427.1511),tensor(968.6985),tensor(646.1061),tensor(1297.5426),tensor(369.2028),tensor(1297.8147),tensor(658.0591),tensor(1595.1802),tensor(294.8882),tensor(1602.2417)
2012,step_r_l.MOV,45,0,tensor(563.4108),tensor(376.3686),tensor(589.5244),tensor(347.5833),tensor(526.7562),tensor(350.9549),tensor(623.1711),tensor(374.3831),tensor(469.4866),tensor(385.0240),tensor(669.2628),tensor(559.6677),tensor(417.4246),tensor(563.2639),tensor(714.0618),tensor(801.4216),tensor(345.5608),tensor(805.7571),tensor(722.7145),tensor(1001.6959),tensor(320.1833),tensor(1025.6996),tensor(626.3828),tensor(972.3243),tensor(445.8476),tensor(971.0448),tensor(651.2835),tensor(1296.0139),tensor(382.2720),tensor(1297.6692),tensor(654.4397),tensor(1590.7482),tensor(303.6498),tensor(1601.3441)
2013,step_r_l.MOV,46,0,tensor(576.5757),tensor(375.1111),tensor(603.9860),tensor(344.9720),tensor(541.3978),tensor(349.5593),tensor(647.1165),tensor(369.6059),tensor(488.7823),tensor(380.7050),tensor(685.6417),tensor(559.7289),tensor(446.4953),tensor(560.1171),tensor(721.7360),tensor(811.6577),tensor(368.9710),tensor(798.8725),tensor(740.6464),tensor(1017.7852),tensor(340.0284),tensor(1025.1199),tensor(641.0885),tensor(963.1227),tensor(470.0903),tensor(961.8631),tensor(656.1497),tensor(1295.4753),tensor(377.4801),tensor(1299.6951),tensor(670.1607),tensor(1590.8595),tensor(297.8304),tensor(1602.5182)
2014,step_r_l.MOV,47,0,tensor(593.1272),tensor(368.3271),tensor(620.6860),tensor(339.6602),tensor(559.2558),tensor(342.8784),tensor(663.0075),tensor(365.7528),tensor(508.8660),tensor(374.8491),tensor(704.6287),tensor(552.7205),tensor(465.4356),tensor(558.6075),tensor(741.1541),tensor(798.7465),tensor(390.2088),tensor(801.5698),tensor(757.4804),tensor(1015.5876),tensor(359.6408),tensor(1015.2259),tensor(658.9443),tensor(955.9062),tensor(488.6638),tensor(955.0541),tensor(672.1362),tensor(1290.5891),tensor(394.2119),tensor(1291.5802),tensor(670.3227),tensor(1590.9600),tensor(308.4503),tensor(1596.4296)
2015,step_r_l.MOV,48,0,tensor(615.7140),tensor(366.1452),tensor(643.3058),tensor(339.0059),tensor(583.1717),tensor(340.8683),tensor(682.8246),tensor(366.2528),tensor(531.5649),tensor(372.3430),tensor(722.8118),tensor(550.6078),tensor(483.9256),tensor(557.8398),tensor(764.1064),tensor(792.7702),tensor(413.1534),tensor(803.6913),tensor(773.0392),tensor(1010.7792),tensor(384.2725),tensor(1017.3577),tensor(672.6674),tensor(952.8067),tensor(503.6572),tensor(951.8985),tensor(678.3459),tensor(1287.2142),tensor(407.4418),tensor(1291.2927),tensor(669.0799),tensor(1584.3722),tensor(322.6623),tensor(1596.2096)
2016,step_r_l.MOV,49,0,tensor(644.2079),tensor(365.9783),tensor(669.6182),tensor(338.6968),tensor(610.8292),tensor(340.5165),tensor(701.8492),tensor(365.1873),tensor(555.9756),tensor(371.4705),tensor(740.1709),tensor(553.5435),tensor(505.0330),tensor(554.5534),tensor(782.7878),tensor(793.4313),tensor(427.3771),tensor(786.8578),tensor(792.4728),tensor(1008.4951),tensor(398.5372),tensor(1004.2339),tensor(686.2987),tensor(972.5969),tensor(522.0913),tensor(969.3859),tensor(677.5266),tensor(1288.2825),tensor(431.7036),tensor(1290.0555),tensor(665.7072),tensor(1585.5327),tensor(346.9950),tensor(1592.9760)
2017,step_r_l.MOV,50,0,tensor(657.9548),tensor(370.7088),tensor(684.4510),tensor(341.5361),tensor(622.8014),tensor(345.2552),tensor(720.5138),tensor(364.3315),tensor(569.5983),tensor(375.0005),tensor(756.9674),tensor(552.9872),tensor(519.1924),tensor(555.2017),tensor(791.4066),tensor(790.3464),tensor(436.0268),tensor(786.2288),tensor(814.9486),tensor(1002.7588),tensor(413.6861),tensor(1006.3036),tensor(691.5934),tensor(980.1030),tensor(527.3509),tensor(977.4967),tensor(676.1404),tensor(1293.5708),tensor(445.0168),tensor(1295.5770),tensor(662.5248),tensor(1587.8701),tensor(363.9991),tensor(1594.5619)
2018,step_r_l.MOV,51,0,tensor(669.6704),tensor(372.9636),tensor(694.5321),tensor(344.2282),tensor(634.4832),tensor(347.8079),tensor(726.3301),tensor(366.0668),tensor(578.5960),tensor(376.7933),tensor(762.7307),tensor(552.5645),tensor(525.7736),tensor(556.5032),tensor(803.6259),tensor(786.5459),tensor(448.1828),tensor(790.9369),tensor(828.0564),tensor(995.9526),tensor(425.9243),tensor(1010.4174),tensor(694.1702),tensor(980.1282),tensor(531.9015),tensor(977.5798),tensor(677.9626),tensor(1295.8099),tensor(459.9697),tensor(1295.3082),tensor(660.2659),tensor(1588.1389),tensor(382.2317),tensor(1589.7485)
2019,step_r_l.MOV,52,0,tensor(670.1547),tensor(367.9655),tensor(696.7286),tensor(338.4938),tensor(634.0264),tensor(343.0283),tensor(734.3027),tensor(361.4077),tensor(578.2485),tensor(373.8826),tensor(769.6271),tensor(550.7269),tensor(532.3539),tensor(555.1677),tensor(812.5413),tensor(797.1863),tensor(463.8715),tensor(800.2738),tensor(836.2094),tensor(1003.1715),tensor(439.0561),tensor(1012.3593),tensor(699.0233),tensor(957.2234),tensor(538.0118),tensor(954.7854),tensor(679.2375),tensor(1295.7887),tensor(476.5756),tensor(1297.9586),tensor(664.2744),tensor(1587.1063),tensor(411.5335),tensor(1594.2198)
2020,step_r_l.MOV,53,0,tensor(678.1799),tensor(368.0295),tensor(703.4544),tensor(338.5567),tensor(641.7854),tensor(343.7522),tensor(739.1832),tensor(361.2535),tensor(585.7495),tensor(375.4521),tensor(776.5182),tensor(552.3259),tensor(540.6370),tensor(556.7224),tensor(823.2605),tensor(800.4868),tensor(471.5187),tensor(799.7251),tensor(844.2858),tensor(1003.9631),tensor(447.1388),tensor(1004.1907),tensor(705.3256),tensor(957.9382),tensor(547.5059),tensor(955.5759),tensor(681.4365),tensor(1295.5938),tensor(499.9545),tensor(1297.8542),tensor(660.5266),tensor(1589.3584),tensor(440.3927),tensor(1595.4591)
2021,step_r_l.MOV,54,0,tensor(686.4166),tensor(369.5734),tensor(712.1827),tensor(340.9542),tensor(651.9193),tensor(344.9348),tensor(746.9108),tensor(361.4160),tensor(597.8062),tensor(372.5645),tensor(784.6674),tensor(548.6719),tensor(547.5660),tensor(552.5131),tensor(837.3340),tensor(792.8195),tensor(477.0582),tensor(794.7389),tensor(859.5484),tensor(999.1703),tensor(451.4885),tensor(998.5916),tensor(708.5944),tensor(958.0900),tensor(552.2396),tensor(955.4982),tensor(684.2591),tensor(1293.3051),tensor(516.0306),tensor(1295.0072),tensor(659.7028),tensor(1582.4652),tensor(467.6413),tensor(1589.6825)
2022,step_r_l.MOV,55,0,tensor(693.4656),tensor(367.8239),tensor(720.8756),tensor(339.9499),tensor(659.4067),tensor(342.6581),tensor(756.5411),tensor(362.3763),tensor(605.9676),tensor(370.3597),tensor(791.0640),tensor(550.2934),tensor(553.9882),tensor(550.8622),tensor(842.1440),tensor(793.4211),tensor(480.9023),tensor(792.1582),tensor(865.9238),tensor(993.6113),tensor(453.8026),tensor(994.1984),tensor(713.1110),tensor(956.4664),tensor(558.4350),tensor(953.1259),tensor(687.4379),tensor(1291.4172),tensor(533.9612),tensor(1292.9097),tensor(658.4437),tensor(1575.8038),tensor(494.0544),tensor(1585.9257)
2023,step_r_l.MOV,56,0,tensor(698.2325),tensor(364.2123),tensor(725.7020),tensor(336.8264),tensor(664.1243),tensor(339.4899),tensor(761.3762),tensor(360.9976),tensor(611.4355),tensor(368.9344),tensor(794.7649),tensor(551.0659),tensor(559.7296),tensor(549.7408),tensor(844.6052),tensor(794.8726),tensor(482.2974),tensor(789.0731),tensor(870.3223),tensor(993.7253),tensor(453.7952),tensor(990.7967),tensor(717.0090),tensor(954.0638),tensor(565.1121),tensor(950.4142),tensor(689.5705),tensor(1289.3555),tensor(551.3284),tensor(1290.2169),tensor(658.5944),tensor(1574.9584),tensor(517.1669),tensor(1584.6211)
2024,step_r_l.MOV,57,0,tensor(701.7922),tensor(364.1953),tensor(729.2881),tensor(336.6096),tensor(667.4680),tensor(339.2773),tensor(765.9561),tensor(359.8567),tensor(616.1080),tensor(368.0215),tensor(800.9328),tensor(552.2139),tensor(563.3284),tensor(548.1658),tensor(847.1166),tensor(799.6138),tensor(482.4702),tensor(788.4705),tensor(873.9128),tensor(996.7744),tensor(453.7238),tensor(992.3569),tensor(720.7656),tensor(957.1842),tensor(569.3541),tensor(952.1061),tensor(692.4109),tensor(1292.6202),tensor(569.1536),tensor(1286.9194),tensor(659.9128),tensor(1572.9738),tensor(544.3973),tensor(1572.6119)
2025,step_r_l.MOV,58,0,tensor(704.3503),tensor(363.8978),tensor(731.4842),tensor(336.6491),tensor(670.1042),tensor(339.0765),tensor(768.6651),tensor(360.5785),tensor(620.9596),tensor(368.8420),tensor(804.8610),tensor(555.3083),tensor(567.5100),tensor(550.2042),tensor(846.4695),tensor(800.9196),tensor(481.6947),tensor(789.4731),tensor(877.2415),tensor(997.9281),tensor(449.4604),tensor(993.9309),tensor(722.5556),tensor(963.4824),tensor(573.1298),tensor(957.5952),tensor(699.9822),tensor(1298.0020),tensor(588.5883),tensor(1286.6404),tensor(659.1784),tensor(1575.6758),tensor(563.2938),tensor(1566.7581)
2026,step_r_l.MOV,59,0,tensor(708.2657),tensor(364.3936),tensor(734.9529),tensor(337.3971),tensor(673.6161),tensor(340.2336),tensor(770.8942),tensor(361.6302),tensor(623.6625),tensor(371.0414),tensor(805.7027),tensor(555.0895),tensor(570.4321),tensor(551.9520),tensor(845.7219),tensor(797.1105),tensor(484.3568),tensor(787.6923),tensor(875.7565),tensor(998.0897),tensor(448.4689),tensor(991.8386),tensor(724.9194),tensor(963.1049),tensor(578.3076),tensor(958.6613),tensor(704.1245),tensor(1292.3759),tensor(606.8373),tensor(1282.3440),tensor(661.3486),tensor(1569.6182),tensor(588.7832),tensor(1561.6660)
2027,step_r_l.MOV,60,0,tensor(710.5152),tensor(367.2685),tensor(736.7280),tensor(340.5462),tensor(676.5539),tensor(343.3177),tensor(771.4623),tensor(363.6954),tensor(627.1172),tensor(372.7813),tensor(806.6766),tensor(555.4691),tensor(573.5280),tensor(552.8849),tensor(847.0054),tensor(798.0706),tensor(484.7792),tensor(789.4354),tensor(874.6331),tensor(999.1923),tensor(448.3042),tensor(995.6489),tensor(731.2681),tensor(961.8728),tensor(587.3055),tensor(958.3795),tensor(705.7643),tensor(1288.6919),tensor(618.3596),tensor(1282.3130),tensor(661.1240),tensor(1560.3513),tensor(603.7791),tensor(1558.2174)
2028,step_r_l.MOV,61,0,tensor(714.6321),tensor(369.8277),tensor(740.1824),tensor(343.2774),tensor(680.0471),tensor(346.0846),tensor(771.8520),tensor(366.5358),tensor(626.5491),tensor(375.3979),tensor(805.3544),tensor(556.9368),tensor(571.9263),tensor(555.1295),tensor(846.3090),tensor(797.2701),tensor(486.1885),tensor(789.8593),tensor(870.8066),tensor(998.5020),tensor(448.8730),tensor(997.3810),tensor(734.8924),tensor(960.7707),tensor(590.6519),tensor(958.0529),tensor(705.2937),tensor(1288.3223),tensor(618.0480),tensor(1284.3541),tensor(661.4984),tensor(1554.2684),tensor(605.5385),tensor(1555.9546)
2029,step_r_l.MOV,62,0,tensor(714.8667),tensor(370.4754),tensor(740.8317),tensor(343.9870),tensor(680.0105),tensor(346.2859),tensor(772.7040),tensor(368.2043),tensor(625.6874),tensor(375.9219),tensor(805.5834),tensor(559.5203),tensor(571.3618),tensor(556.4079),tensor(845.0468),tensor(798.9915),tensor(488.2798),tensor(790.7197),tensor(865.8907),tensor(997.3096),tensor(449.1931),tensor(998.9068),tensor(734.4836),tensor(964.4990),tensor(589.5690),tensor(960.7202),tensor(704.9786),tensor(1290.2953),tensor(616.5672),tensor(1283.6008),tensor(658.9782),tensor(1555.9484),tensor(603.6271),tensor(1554.6881)
2030,step_r_l.MOV,63,0,tensor(716.7422),tensor(369.9512),tensor(742.0220),tensor(343.7260),tensor(681.7260),tensor(346.0833),tensor(772.0466),tensor(368.6483),tensor(625.6911),tensor(376.5568),tensor(805.0666),tensor(559.8161),tensor(571.6390),tensor(558.1772),tensor(842.4512),tensor(799.8506),tensor(489.4579),tensor(793.2290),tensor(858.4343),tensor(1002.3619),tensor(450.7140),tensor(1000.8615),tensor(738.9241),tensor(963.9253),tensor(594.5410),tensor(960.7127),tensor(703.4298),tensor(1290.6538),tensor(616.9080),tensor(1284.6331),tensor(656.0474),tensor(1557.4526),tensor(604.4621),tensor(1555.7941)
2031,step_r_l.MOV,64,0,tensor(716.2942),tensor(370.9529),tensor(741.0037),tensor(344.1062),tensor(680.3707),tensor(347.2218),tensor(770.3516),tensor(368.2086),tensor(622.4728),tensor(377.7986),tensor(802.8127),tensor(559.3292),tensor(570.2377),tensor(558.1877),tensor(836.7008),tensor(802.3881),tensor(489.9311),tensor(795.1633),tensor(852.5206),tensor(1001.1982),tensor(452.9529),tensor(999.4963),tensor(739.8644),tensor(962.8960),tensor(595.3506),tensor(959.9420),tensor(701.9828),tensor(1292.5475),tensor(615.3611),tensor(1285.7396),tensor(658.4330),tensor(1562.0596),tensor(604.4888),tensor(1557.7540)
2032,step_r_l.MOV,65,0,tensor(715.0357),tensor(369.6085),tensor(739.7501),tensor(342.6757),tensor(679.2649),tensor(345.5552),tensor(768.7512),tensor(366.4994),tensor(621.1097),tensor(375.6869),tensor(800.1268),tensor(557.2789),tensor(569.4349),tensor(556.9720),tensor(830.2242),tensor(800.7988),tensor(490.3445),tensor(796.5253),tensor(842.6263),tensor(998.0565),tensor(456.1371),tensor(1000.2357),tensor(740.1514),tensor(960.9163),tensor(596.5593),tensor(958.4434),tensor(701.4088),tensor(1291.5378),tensor(615.2218),tensor(1285.3944),tensor(658.3658),tensor(1561.3390),tensor(604.2811),tensor(1557.3322)
2033,step_r_l.MOV,66,0,tensor(715.0919),tensor(367.0759),tensor(739.4822),tensor(340.2089),tensor(679.5457),tensor(343.1677),tensor(767.9042),tensor(363.9102),tensor(621.7150),tensor(373.4464),tensor(798.6548),tensor(554.4286),tensor(570.0476),tensor(554.9319),tensor(827.0317),tensor(797.8546),tensor(493.5626),tensor(794.7925),tensor(837.6475),tensor(995.4540),tensor(462.5714),tensor(995.4263),tensor(737.3178),tensor(958.1036),tensor(594.7531),tensor(955.7927),tensor(699.5018),tensor(1289.5646),tensor(613.5658),tensor(1282.6501),tensor(657.7225),tensor(1561.1061),tensor(602.7417),tensor(1554.6896)
2034,step_r_l.MOV,67,0,tensor(715.4705),tensor(367.7023),tensor(739.6712),tensor(340.6593),tensor(679.6893),tensor(343.8773),tensor(768.1551),tensor(364.2548),tensor(621.8107),tensor(374.5681),tensor(798.6652),tensor(555.2938),tensor(570.0773),tensor(555.9104),tensor(825.1118),tensor(800.1305),tensor(496.3954),tensor(798.0038),tensor(832.4865),tensor(993.6661),tensor(471.6392),tensor(997.3026),tensor(734.7512),tensor(958.0144),tensor(591.7528),tensor(955.5776),tensor(699.8505),tensor(1289.5009),tensor(612.8644),tensor(1281.5441),tensor(658.9655),tensor(1561.7231),tensor(601.9369),tensor(1553.2230)
2035,step_r_l.MOV,68,0,tensor(711.7246),tensor(367.0970),tensor(736.9559),tensor(340.0186),tensor(676.6655),tensor(343.1898),tensor(767.6761),tensor(363.1683),tensor(621.5081),tensor(373.1298),tensor(799.6099),tensor(553.3926),tensor(570.5364),tensor(554.7268),tensor(826.5731),tensor(799.1472),tensor(499.9913),tensor(799.1500),tensor(827.4818),tensor(994.5569),tensor(478.0988),tensor(1002.2881),tensor(733.4002),tensor(957.5609),tensor(590.0396),tensor(955.2027),tensor(698.3163),tensor(1289.5740),tensor(610.5456),tensor(1283.0240),tensor(658.9186),tensor(1561.6831),tensor(603.2458),tensor(1556.7828)
2036,step_r_l.MOV,69,0,tensor(710.5057),tensor(366.5065),tensor(735.6559),tensor(339.0544),tensor(675.0917),tensor(342.9732),tensor(766.7469),tensor(362.0041),tensor(620.2887),tensor(373.8001),tensor(800.4811),tensor(552.4393),tensor(570.8954),tensor(556.8687),tensor(827.8026),tensor(799.1501),tensor(503.5818),tensor(804.1864),tensor(824.4990),tensor(994.8873),tensor(483.1939),tensor(1006.8082),tensor(734.4095),tensor(960.6003),tensor(590.7228),tensor(959.4630),tensor(698.2553),tensor(1288.2135),tensor(611.1650),tensor(1284.1879),tensor(659.0378),tensor(1559.8870),tensor(605.5300),tensor(1558.0104)
2037,step_r_l.MOV,70,0,tensor(711.2379),tensor(366.3591),tensor(737.3090),tensor(339.0396),tensor(676.1607),tensor(342.2448),tensor(769.5727),tensor(362.7479),tensor(622.3625),tensor(372.6525),tensor(802.3731),tensor(554.9227),tensor(573.0923),tensor(556.3729),tensor(829.1998),tensor(803.7092),tensor(507.3734),tensor(804.2520),tensor(826.5955),tensor(995.2337),tensor(489.8316),tensor(1007.6265),tensor(735.9781),tensor(963.3275),tensor(592.4028),tensor(961.0582),tensor(698.7205),tensor(1289.4401),tensor(611.3544),tensor(1284.8168),tensor(659.2242),tensor(1559.5225),tensor(606.1519),tensor(1558.8223)
2038,step_r_l.MOV,71,0,tensor(710.5906),tensor(366.0258),tensor(737.1140),tensor(339.5053),tensor(676.3460),tensor(342.0450),tensor(768.8829),tensor(364.8181),tensor(622.8287),tensor(372.8670),tensor(802.4442),tensor(556.0922),tensor(572.8382),tensor(558.3282),tensor(832.6820),tensor(802.4912),tensor(510.6405),tensor(803.5269),tensor(831.3115),tensor(998.8907),tensor(494.9885),tensor(999.8194),tensor(738.9827),tensor(965.0235),tensor(595.3125),tensor(963.3058),tensor(698.8237),tensor(1289.0304),tensor(610.2030),tensor(1286.1781),tensor(658.2466),tensor(1558.3773),tensor(608.5021),tensor(1560.4351)
2039,step_r_l.MOV,72,0,tensor(711.0094),tensor(366.4063),tensor(736.5936),tensor(339.5944),tensor(676.0541),tensor(343.2013),tensor(767.4155),tensor(364.7994),tensor(621.4415),tensor(375.6372),tensor(802.8724),tensor(555.2875),tensor(572.0734),tensor(561.9507),tensor(834.0899),tensor(800.2555),tensor(509.5926),tensor(808.0981),tensor(834.1859),tensor(1002.8412),tensor(497.6981),tensor(1002.4704),tensor(741.5541),tensor(963.1009),tensor(597.2705),tensor(963.2938),tensor(698.1024),tensor(1288.9193),tensor(610.7591),tensor(1288.3564),tensor(657.5547),tensor(1560.),tensor(608.8012),tensor(1561.6879)
2040,step_r_l.MOV,73,0,tensor(712.3171),tensor(367.2032),tensor(737.7142),tensor(340.3171),tensor(676.9536),tensor(343.9666),tensor(767.9355),tensor(365.0802),tensor(620.8882),tensor(376.1393),tensor(803.0545),tensor(553.5393),tensor(571.7177),tensor(561.4911),tensor(834.0923),tensor(796.3416),tensor(510.6387),tensor(805.7017),tensor(838.1873),tensor(1006.3082),tensor(500.0683),tensor(999.3688),tensor(743.4851),tensor(960.8535),tensor(598.6908),tensor(961.5502),tensor(698.1848),tensor(1289.2205),tensor(610.3038),tensor(1288.1410),tensor(657.0004),tensor(1561.3271),tensor(607.6985),tensor(1560.1534)
2041,step_r_l.MOV,74,0,tensor(713.8107),tensor(367.6859),tensor(738.9289),tensor(341.0942),tensor(678.5490),tensor(344.5177),tensor(768.5166),tensor(365.9425),tensor(622.0893),tensor(376.5407),tensor(803.0968),tensor(554.0978),tensor(571.4665),tensor(561.1451),tensor(835.2230),tensor(795.4462),tensor(508.9774),tensor(804.7008),tensor(842.1484),tensor(1003.4017),tensor(500.5160),tensor(998.9755),tensor(742.2382),tensor(960.3660),tensor(597.3181),tensor(960.7218),tensor(698.0879),tensor(1289.6593),tensor(610.4169),tensor(1287.7738),tensor(655.4308),tensor(1561.3755),tensor(606.0671),tensor(1558.9867)
2042,step_r_l.MOV,75,0,tensor(709.7408),tensor(366.6512),tensor(737.5959),tensor(339.5345),tensor(676.1114),tensor(342.0645),tensor(774.2032),tensor(363.3382),tensor(623.5725),tensor(369.9779),tensor(809.4613),tensor(549.2856),tensor(574.1536),tensor(551.0215),tensor(837.6119),tensor(792.1080),tensor(497.1152),tensor(791.1253),tensor(854.1727),tensor(1001.8043),tensor(496.7607),tensor(999.9279),tensor(746.2786),tensor(955.9332),tensor(600.1160),tensor(955.0494),tensor(695.5822),tensor(1289.3093),tensor(600.8106),tensor(1282.2522),tensor(653.7702),tensor(1561.8933),tensor(605.4830),tensor(1549.4540)
2043,step_r_l.MOV,76,0,tensor(707.2319),tensor(366.0390),tensor(735.3300),tensor(338.8198),tensor(673.3154),tensor(341.7197),tensor(773.3273),tensor(363.0613),tensor(621.9512),tensor(370.8047),tensor(811.0314),tensor(548.7451),tensor(573.5643),tensor(552.5672),tensor(842.2083),tensor(789.1231),tensor(496.1727),tensor(793.7621),tensor(859.8480),tensor(996.4380),tensor(495.1777),tensor(1000.4333),tensor(746.2709),tensor(954.4442),tensor(598.9600),tensor(954.0754),tensor(697.0745),tensor(1287.7061),tensor(601.5178),tensor(1280.6836),tensor(653.4708),tensor(1562.5035),tensor(605.7216),tensor(1549.8931)
2044,step_r_l.MOV,77,0,tensor(708.1899),tensor(365.7740),tensor(736.0364),tensor(338.8931),tensor(674.6942),tensor(341.5161),tensor(773.4793),tensor(363.4815),tensor(623.5196),tensor(370.4877),tensor(810.9791),tensor(549.9066),tensor(573.8101),tensor(551.9064),tensor(844.8133),tensor(789.9893),tensor(495.3377),tensor(791.8837),tensor(863.9761),tensor(996.2928),tensor(493.0309),tensor(1002.5669),tensor(744.4651),tensor(955.6863),tensor(597.3788),tensor(954.5504),tensor(697.0210),tensor(1288.3152),tensor(600.8848),tensor(1280.6027),tensor(654.1552),tensor(1561.7574),tensor(603.7968),tensor(1548.9984)
2045,step_r_l.MOV,78,0,tensor(705.3413),tensor(361.8144),tensor(733.7004),tensor(334.8459),tensor(672.1251),tensor(337.1028),tensor(772.5046),tensor(359.6992),tensor(622.7141),tensor(365.8107),tensor(811.1421),tensor(548.9363),tensor(572.5887),tensor(547.4213),tensor(847.6602),tensor(795.6744),tensor(492.4493),tensor(790.2975),tensor(868.9435),tensor(994.7351),tensor(489.8179),tensor(997.8761),tensor(741.3203),tensor(955.4034),tensor(593.3523),tensor(952.7917),tensor(697.5595),tensor(1289.0585),tensor(599.9971),tensor(1279.5835),tensor(654.8474),tensor(1561.7114),tensor(601.6404),tensor(1548.2246)
2046,step_r_l.MOV,79,0,tensor(704.3851),tensor(362.9207),tensor(732.1460),tensor(335.6757),tensor(671.1964),tensor(338.0674),tensor(770.1449),tensor(358.7310),tensor(621.1014),tensor(365.3306),tensor(810.5800),tensor(546.2960),tensor(570.7475),tensor(546.5629),tensor(851.1400),tensor(791.1138),tensor(492.0233),tensor(790.4540),tensor(872.3864),tensor(992.9988),tensor(485.7626),tensor(1001.1735),tensor(740.8885),tensor(955.0779),tensor(592.3932),tensor(952.6707),tensor(696.8583),tensor(1288.7837),tensor(599.1086),tensor(1277.9167),tensor(654.6606),tensor(1562.4152),tensor(601.6553),tensor(1545.9390)
2047,step_r_l.MOV,80,0,tensor(707.9408),tensor(366.1390),tensor(733.4343),tensor(338.5519),tensor(672.7590),tensor(341.8978),tensor(765.7832),tensor(359.7200),tensor(618.7887),tensor(370.2321),tensor(804.2934),tensor(548.7964),tensor(565.9677),tensor(553.1053),tensor(848.3709),tensor(791.2876),tensor(495.4457),tensor(802.5584),tensor(869.6536),tensor(987.4274),tensor(480.1587),tensor(1001.9198),tensor(734.6642),tensor(960.5158),tensor(586.5720),tensor(958.9468),tensor(698.2063),tensor(1290.5172),tensor(607.2006),tensor(1282.9164),tensor(656.5659),tensor(1567.0424),tensor(601.7552),tensor(1557.7460)
2048,step_r_l.MOV,81,0,tensor(707.6384),tensor(366.9924),tensor(732.8315),tensor(339.5376),tensor(672.6204),tensor(342.6334),tensor(764.3615),tensor(360.5676),tensor(617.7919),tensor(370.5361),tensor(802.6106),tensor(549.5898),tensor(564.4236),tensor(553.1988),tensor(850.5524),tensor(791.5523),tensor(494.7966),tensor(801.0331),tensor(870.6573),tensor(989.0660),tensor(475.5465),tensor(1000.6778),tensor(731.1326),tensor(962.0350),tensor(582.9067),tensor(959.9685),tensor(697.5764),tensor(1291.1117),tensor(604.3005),tensor(1283.0815),tensor(656.0050),tensor(1571.9161),tensor(597.2863),tensor(1562.5774)
2049,step_r_l.MOV,82,0,tensor(705.1058),tensor(365.8356),tensor(730.4382),tensor(338.5827),tensor(670.1976),tensor(341.5475),tensor(762.4993),tensor(360.5231),tensor(615.9011),tensor(370.1772),tensor(800.8076),tensor(549.9099),tensor(563.5556),tensor(552.5050),tensor(849.2643),tensor(791.9236),tensor(493.2952),tensor(799.2532),tensor(869.9432),tensor(988.6223),tensor(472.5857),tensor(998.2394),tensor(728.3939),tensor(959.8790),tensor(580.1196),tensor(957.0616),tensor(694.9433),tensor(1289.5616),tensor(597.3472),tensor(1280.8560),tensor(652.5868),tensor(1572.9819),tensor(585.9636),tensor(1563.3860)
2050,step_r_l.MOV,83,0,tensor(702.6105),tensor(363.1031),tensor(727.8826),tensor(335.3514),tensor(667.6939),tensor(338.5039),tensor(760.4687),tensor(356.3022),tensor(613.7335),tensor(366.2552),tensor(800.5480),tensor(547.5126),tensor(561.0014),tensor(548.9155),tensor(849.4605),tensor(793.4493),tensor(491.2526),tensor(796.6950),tensor(869.4515),tensor(990.9928),tensor(469.7321),tensor(997.5479),tensor(724.6658),tensor(961.3901),tensor(573.7269),tensor(957.3979),tensor(691.4806),tensor(1294.6139),tensor(581.1129),tensor(1284.6962),tensor(650.1738),tensor(1573.3389),tensor(562.1970),tensor(1563.0920)
